,address_type,agency,agency_name,borough,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,location_type,park_borough,park_facility_name,resolution_action_updated_date,school_address,school_city,school_code,school_name,school_number,school_phone_number,school_region,school_state,school_zip,status,street_name,unique_key
2594,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,,0 Unspecified,Street Condition,2008-07-11T00:00:00.000,EAST  165 STREET,HOE AVENUE,Hummock,,N/A, WESTCHESTER AVENUE,,,,,,Unspecified,Unspecified,2008-07-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Pending,WESTCHESTER AVENUE,11621686
2595,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-10T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-09T00:00:00.000,BASSETT WALK,MAYFAIR DRIVE NORTH,Pothole,,N/A, EAST   64 STREET,,,,,,BROOKLYN,Unspecified,2008-07-10T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST   64 STREET,11621687
2596,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-11T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-10T00:00:00.000,DEAD END,FERRIS STREET,Pothole,,N/A, WALCOTT STREET,,,,,,BROOKLYN,Unspecified,2008-07-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WALCOTT STREET,11621693
2597,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-09T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-08T00:00:00.000,NAVY STREET,ST EDWARDS STREET,Pothole,,N/A, PARK AVENUE,,,,,,BROOKLYN,Unspecified,2008-07-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,PARK AVENUE,11621706
2598,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-17T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-16T00:00:00.000,,,Pothole,,N/A,,,EAST 63 STREET,MAYFAIR DRIVE NORTH,,,BROOKLYN,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11638015
2599,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-07-17T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-15T00:00:00.000,,,Pothole,,N/A,,,CHERRY STREET,PIKE STREET,,,MANHATTAN,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11638301
2600,,DOT,Department of Transportation,STATEN ISLAND,,2008-07-17T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-17T00:00:00.000,ARTHUR KILL RD,FOREST HILL RD,"Rough, Pitted or Cracked Roads",2008-10-15T00:00:00.000,N/A, RICHMOND HILL RD,,,,,Street,STATEN ISLAND,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,RICHMOND HILL RD,11633609
2601,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-14T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-11T00:00:00.000,,,Pothole,,N/A,,,219 STREET,HORACE HARDING EXPRESSWAY,,,QUEENS,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620373
2602,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,Pothole,,N/A,,,36 STREET,ASTORIA BOULEVARD,,,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620119
2603,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-28T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-16T00:00:00.000,,,Pothole,,N/A,,,202 STREET,HILLSIDE AVENUE,,,QUEENS,Unspecified,2008-07-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11625925
2604,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,Pothole,,N/A,,,50 AVENUE,VERNON BOULEVARD,,,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620122
2605,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-07T00:00:00.000,,,Pothole,,N/A,,,51 AVENUE,VERNON BOULEVARD,,,QUEENS,Unspecified,2008-07-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620123
2606,ADDRESS,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-15T00:00:00.000,HARDING AVENUE,MILTON PLACE,Pothole,,N/A,204 THROGS NECK EXPRESSWAY,,,,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,THROGS NECK EXPRESSWAY,11618620
2607,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-29T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-24T00:00:00.000,,,Pothole,,N/A,,,VAN WYCK EXPRESSWAY,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11684899
2608,,DOT,Department of Transportation,BRONX,,2008-08-11T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-17T00:00:00.000,FISH AVE,PEARSAL AVE,Line/Marking - After Repaving,2008-08-16T00:00:00.000,N/A, ALLERTON AVE,,,,,Street,BRONX,Unspecified,2008-08-11T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,ALLERTON AVE,11633464
2609,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-09T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-08T00:00:00.000,,,Pothole,,N/A,,,ALBERT ROAD,TAHOE STREET,,,QUEENS,Unspecified,2008-07-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620353
2610,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-21T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-10T00:00:00.000,,,Pothole,,N/A,,,37 STREET,ASTORIA BOULEVARD,,,QUEENS,Unspecified,2008-07-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620355
2611,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-07-23T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-23T00:00:00.000,CORNELL AVENUE,GILDERSLEEVE AVENUE,Pothole,,N/A, LELAND AVENUE,,,,,,BRONX,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,LELAND AVENUE,11685031
2612,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-07-29T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-24T00:00:00.000,LORING PLACE,SEDGWICK AVENUE,Pothole,,N/A, WEST  183 STREET,,,,,,BRONX,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST  183 STREET,11685035
2613,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-15T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-14T00:00:00.000,,,Pothole,,N/A,,,115 AVENUE,CROSS ISLAND PARKWAY,,,QUEENS,Unspecified,2008-07-15T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620377
2614,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-16T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-14T00:00:00.000,,,Pothole,,N/A,,,SEAGIRT BOULEVARD,BAY 32 STREET,,,QUEENS,Unspecified,2008-07-16T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620381
2615,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-17T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-11T00:00:00.000,,,Pothole,,N/A,,,79 PLACE,JUNIPER VALLEY ROAD,,,QUEENS,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620368
2616,,DOT,Department of Transportation,BRONX,,2008-07-21T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-16T00:00:00.000,,,"Rough, Pitted or Cracked Roads",2008-10-14T00:00:00.000,N/A,,,CASTLE HILL AVE,CROSS BRONX EXPRESSWAY,,Street,BRONX,Unspecified,2008-07-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11631429
2617,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-14T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-14T00:00:00.000,,,Pothole,,N/A,,,EAST 180 STREET,PARK AVENUE,,,BRONX,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620344
2618,INTERSECTION,DOT,Department of Transportation,MANHATTAN,,2008-07-25T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-18T00:00:00.000,,,Pothole,,N/A,,,ST NICHOLAS PLACE,HARLEM RIVER DRIVE,,,MANHATTAN,Unspecified,2008-07-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11650583
2619,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-14T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-11T00:00:00.000,,,Pothole,,N/A,,,CLARENDON ROAD,KINGS HIGHWAY,,,BROOKLYN,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620325
2620,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-14T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-14T00:00:00.000,,,Pothole,,N/A,,,GRAND CONCOURSE,E BURNSIDE AVE,,,BRONX,Unspecified,2008-07-14T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620336
2621,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-09T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-08T00:00:00.000,,,Pothole,,N/A,,,82 AVENUE,QUEENS BOULEVARD,,,QUEENS,Unspecified,2008-07-09T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620347
2622,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-29T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-08T00:00:00.000,,,Pothole,,N/A,,,COURT STREET,WARREN STREET,,,BROOKLYN,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11620533
2623,,DOT,Department of Transportation,MANHATTAN,,2008-07-17T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-17T00:00:00.000,EAST 109TH STREET,EAST 110TH STREET,Blocked - Construction,2008-07-27T00:00:00.000,N/A, 5TH AVENUE,,,,,Street,MANHATTAN,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,5TH AVENUE,11632022
2624,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-24T00:00:00.000,,,Pothole,,N/A,,,BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11696420
2625,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-07-29T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-23T00:00:00.000,ATLANTIC AVENUE,JAMAICA AVENUE,Pothole,,N/A, VAN WYCK EXPRESSWAY,,,,,,QUEENS,Unspecified,2008-07-29T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VAN WYCK EXPRESSWAY,11681279
2626,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-23T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-17T00:00:00.000,,,Pothole,,N/A,,,BEACH AVENUE,10 STREET,,,STATEN ISLAND,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11638232
2627,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-17T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-16T00:00:00.000,,,Pothole,,N/A,,,76 STREET,ELIOT AVENUE,,,QUEENS,Unspecified,2008-07-17T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11642989
2628,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-23T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-18T00:00:00.000,,,Pothole,,N/A,,,CROMWELL CIRCLE,FAIRVIEW PLACE,,,STATEN ISLAND,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11650641
2629,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2008-07-23T00:00:00.000,0 Unspecified,Street Condition,2008-07-22T00:00:00.000,33 STREET,35 STREET,Pothole,,N/A, MARGINAL STREET,,,,,,Unspecified,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MARGINAL STREET,11672931
2630,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-08-04T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-19T00:00:00.000,,,Pothole,,N/A,,,GRAHAM AVENUE,MEEKER AVENUE,,,BROOKLYN,Unspecified,2008-08-04T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11650554
2631,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-21T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-20T00:00:00.000,,,Pothole,,N/A,,,29 STREET,47 AVENUE,,,QUEENS,Unspecified,2008-07-21T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11659342
2632,BLOCKFACE,DOT,Department of Transportation,Unspecified,BROOKLYN,2008-07-25T00:00:00.000,0 Unspecified,Street Condition,2008-07-21T00:00:00.000,BEND,SHORE PARKWAY,Pothole,,N/A, BEP WESTBOUND EXIT    8,,,,,,Unspecified,Unspecified,2008-07-25T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BEP WESTBOUND EXIT    8,11659356
2633,BLOCKFACE,DOT,Department of Transportation,Unspecified,NEW YORK,2008-10-07T00:00:00.000,0 Unspecified,Street Condition,2008-07-18T00:00:00.000,WEST   46 STREET,WEST   47 STREET,Pothole,,N/A, 7 AVENUE,,,,,,Unspecified,Unspecified,2008-10-07T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,7 AVENUE,11643442
2634,BLOCKFACE,DOT,Department of Transportation,MANHATTAN,,2008-07-22T00:00:00.000,Unspecified MANHATTAN,Street Condition,2008-07-21T00:00:00.000,8 AVENUE,BROADWAY,Pothole,,N/A, WEST   42 STREET,,,,,,MANHATTAN,Unspecified,2008-07-22T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WEST   42 STREET,11681273
2635,INTERSECTION,DOT,Department of Transportation,STATEN ISLAND,,2008-07-24T00:00:00.000,Unspecified STATEN ISLAND,Street Condition,2008-07-22T00:00:00.000,,,Pothole,,N/A,,,BAY STREET,VICTORY BOULEVARD,,,STATEN ISLAND,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11672384
2636,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-23T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-22T00:00:00.000,,,Pothole,,N/A,,,EMMONS AVENUE,KNAPP STREET,,,BROOKLYN,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11672184
2637,BLOCKFACE,DOT,Department of Transportation,QUEENS,,2008-08-01T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-22T00:00:00.000,JAMAICA AVE,HILLSIDE AVE,Pothole,,N/A, VAN WYCK EXPR,,,,,,QUEENS,Unspecified,2008-08-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,VAN WYCK EXPR,11672761
2638,INTERSECTION,DOT,Department of Transportation,BROOKLYN,,2008-07-23T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-22T00:00:00.000,,,Pothole,,N/A,,,FULTON STREET,MALCOLM X BOULEVARD,,,BROOKLYN,Unspecified,2008-07-23T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11684850
2639,BLOCKFACE,DOT,Department of Transportation,BROOKLYN,,2008-07-24T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-23T00:00:00.000,BEND,EAST   56 STREET,Pothole,,N/A, KINGS HIGHWAY,,,,,,BROOKLYN,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,KINGS HIGHWAY,11684862
2640,,DOT,Department of Transportation,BROOKLYN,,2008-08-01T00:00:00.000,Unspecified BROOKLYN,Street Condition,2008-07-24T00:00:00.000,BOGART STREET,WHITE STREET,Pothole,,N/A,250 MOORE STREET,,,,,,BROOKLYN,Unspecified,2008-08-01T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,MOORE STREET,11684926
2641,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-28T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-23T00:00:00.000,,,Pothole,,N/A,,,BILLINGSLEY TERRACE,PHELAN PLACE,,,BRONX,Unspecified,2008-07-28T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11685030
2642,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-23T00:00:00.000,,,Pothole,,N/A,,,EAST TREMONT AVENUE,LANE AVENUE,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11678382
2643,INTERSECTION,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-24T00:00:00.000,,,Pothole,,N/A,,,PARK AVENUE,EAST 174 STREET,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11696427
2644,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2008-07-24T00:00:00.000,0 Unspecified,Street Condition,2008-07-24T00:00:00.000,MILES AVENUE,WISSMAN AVENUE,Pothole,,N/A, WASHINGTON AVENUE,,,,,,Unspecified,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,WASHINGTON AVENUE,11697336
2645,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-24T00:00:00.000,BEND,WILKINSON AVENUE,Pothole,,N/A, BRUCKNER BOULEVARD,,,,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,BRUCKNER BOULEVARD,11697334
2646,BLOCKFACE,DOT,Department of Transportation,Unspecified,BRONX,2008-07-24T00:00:00.000,0 Unspecified,Street Condition,2008-07-24T00:00:00.000,EAST  181 STREET,OAK TREE PLACE,Pothole,,N/A, QUARRY ROAD,,,,,,Unspecified,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,QUARRY ROAD,11697338
2647,BLOCKFACE,DOT,Department of Transportation,BRONX,,2008-07-24T00:00:00.000,Unspecified BRONX,Street Condition,2008-07-24T00:00:00.000,WEBSTER AVENUE,WEBSTER AVENUE,Pothole,,N/A, EAST  165 STREET,,,,,,BRONX,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,EAST  165 STREET,11697340
2648,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-08-08T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-24T00:00:00.000,,,Pothole,,N/A,,,101 AVENUE,130 STREET,,,QUEENS,Unspecified,2008-08-08T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11696380
2649,INTERSECTION,DOT,Department of Transportation,QUEENS,,2008-07-24T00:00:00.000,Unspecified QUEENS,Street Condition,2008-07-23T00:00:00.000,,,Pothole,,N/A,,,BEACH 79 STREET,BEACH CHANNEL DRIVE,,,QUEENS,Unspecified,2008-07-24T00:00:00.000,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Closed,,11696387
